I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
41.099380,5.674506,0.120146,0.269149,0.072441,198.907730,0.119821,0.992796,10.215512,0.000000,0.000000,0.000000
39.716908,5.233993,0.120377,0.140737,0.019807,153.324371,0.120574,0.992747,10.443461,0.000000,0.000000,0.000000
40.075245,5.283547,0.120781,0.157868,0.024922,90.591194,0.120509,0.992712,10.375257,0.000000,0.000000,0.000000
39.215965,4.904919,0.120989,0.076704,0.005884,3.861966,0.120694,0.992695,10.550256,0.000000,0.000000,0.000000
38.151623,4.254688,0.120992,-0.017288,0.000299,-0.646890,0.120698,0.992685,10.780897,0.000000,0.000000,0.000000
36.911667,4.053690,0.121064,-0.010919,0.000119,-93.601784,0.120769,0.992682,9.624103,0.000000,0.000000,0.000000
30.826010,2.792813,0.119642,-0.081313,0.006612,-91.738640,0.119191,0.992871,14.927948,0.000000,0.000000,0.000000
30.556438,1.972922,0.119645,0.090770,0.008239,-66.423706,0.119470,0.992838,10.330384,0.000000,0.000000,0.000000
31.105600,1.605503,0.120409,0.084899,0.007208,-109.174522,0.120187,0.992751,11.208076,0.000000,0.000000,0.000000
31.538179,1.404890,0.120855,0.074229,0.005510,15.811533,0.120851,0.992671,9.586411,0.000000,0.000000,0.000000
32.014908,1.420237,0.122026,0.114165,0.013034,-203.677307,0.122211,0.992520,8.655769,0.000000,0.000000,0.000000
32.616455,1.852394,0.122753,0.126472,0.015995,36.123508,0.122933,0.992458,10.230769,0.000000,0.000000,0.000000
32.862080,2.407192,0.123298,0.230895,0.053313,296.176147,0.122988,0.992408,10.178718,0.000000,0.000000,0.000000
34.176262,1.333268,0.123647,-0.050061,0.002506,-193.742935,0.123546,0.992339,9.695897,0.000000,0.000000,0.000000
39.273174,1.086666,0.120903,-0.082255,0.006766,-3.332352,0.120521,0.992711,9.528077,0.000000,0.000000,0.000000
40.418007,1.297799,0.120452,-0.025988,0.000675,187.344467,0.120024,0.992771,10.464103,0.000000,0.000000,0.000000
40.428207,1.172843,0.120013,-0.022571,0.000509,101.920860,0.119236,0.992822,10.395000,0.000000,0.000000,0.000000
41.618397,0.778279,0.119608,-0.079935,0.006390,15.646505,0.119323,0.992861,10.074615,0.000000,0.000000,0.000000
42.025753,0.596140,0.119283,-0.070907,0.005028,-3.325611,0.119000,0.992901,10.543974,0.000000,0.000000,0.000000
43.478348,0.507784,0.118995,-0.067750,0.004590,-85.109818,0.118715,0.992925,9.923846,0.000000,0.000000,0.000000
44.504498,0.435481,0.119096,-0.025187,0.000634,-94.665764,0.118815,0.992888,9.315385,0.000000,0.000000,0.000000
44.624352,0.902171,0.119636,0.072376,0.005238,-2.491181,0.119424,0.992843,9.536154,0.000000,0.000000,0.000000
44.745766,0.914579,0.120068,0.066723,0.004452,-94.758194,0.119780,0.992785,10.012692,0.000000,0.000000,0.000000
44.873627,0.913352,0.120442,0.098850,0.009771,-82.857094,0.120151,0.992742,10.133846,0.000000,0.000000,0.000000
45.224979,-0.014920,0.120889,-0.176906,0.031296,-381.180908,0.121083,0.992688,10.503590,0.000000,0.000000,0.000000
45.259418,0.738151,0.121221,0.043317,0.001876,7.444588,0.120924,0.992651,10.648077,0.000000,0.000000,0.000000
45.273224,0.700247,0.121484,0.062596,0.003918,-86.518730,0.121422,0.992601,10.162564,0.000000,0.000000,0.000000
46.041370,-0.053178,0.121937,-0.083906,0.007040,-188.033173,0.121944,0.992537,9.677052,0.000000,0.000000,0.000000
46.054306,0.850569,0.123759,0.104227,0.010863,2.860549,0.123932,0.992326,8.740128,0.000000,0.000000,0.000000
46.402435,0.857400,0.124337,0.079864,0.006378,-14.530746,0.124060,0.992275,8.802052,0.000000,0.000000,0.000000
47.121178,0.546204,0.124632,-0.032372,0.001048,-92.964989,0.124432,0.992228,8.651282,0.000000,0.000000,0.000000
47.301125,1.208101,0.124904,0.134724,0.018150,83.686836,0.124591,0.992208,8.634231,0.000000,0.000000,0.000000
47.316601,0.916518,0.124969,0.009324,0.000087,-3.133154,0.124645,0.992201,8.996795,0.000000,0.000000,0.000000
47.399361,0.932450,0.124928,-0.019589,0.000384,-6.329017,0.124580,0.992210,9.283974,0.000000,0.000000,0.000000
47.306271,0.942165,0.124772,-0.026496,0.000702,-0.050372,0.124390,0.992234,9.424871,0.000000,0.000000,0.000000
47.122471,0.964356,0.124519,-0.056941,0.003242,-6.162751,0.124198,0.992260,10.305256,0.000000,0.000000,0.000000
47.161812,0.653620,0.124237,-0.165864,0.027511,-145.659119,0.123805,0.992307,10.460512,0.000000,0.000000,0.000000
46.535713,0.985119,0.123972,-0.034023,0.001158,0.337388,0.123576,0.992335,10.323205,0.000000,0.000000,0.000000
45.925442,1.310179,0.123879,0.059058,0.003488,92.797501,0.123075,0.992349,10.238846,0.000000,0.000000,0.000000
45.941772,1.028496,0.123686,-0.021217,0.000450,0.279121,0.123331,0.992365,9.952564,0.000000,0.000000,0.000000
45.744823,1.140136,0.123556,-0.008336,0.000069,-5.524431,0.123211,0.992380,9.908589,0.000000,0.000000,0.000000
45.599380,1.122239,0.123484,-0.002614,0.000007,5.254174,0.123171,0.992361,9.315385,0.000000,0.000000,0.000000
45.220165,1.350220,0.123568,-0.017787,0.000316,7.636280,0.123137,0.992390,9.091025,0.000000,0.000000,0.000000
45.042995,1.359555,0.123500,-0.025094,0.000630,-11.966905,0.123187,0.992400,9.616025,0.000000,0.000000,0.000000
44.694656,1.564686,0.123218,-0.030162,0.000910,4.037204,0.122906,0.992425,9.019231,0.000000,0.000000,0.000000
44.410149,1.560770,0.123017,-0.043536,0.001895,-5.647512,0.122503,0.992468,9.682436,0.000000,0.000000,0.000000
44.159668,1.555707,0.122542,-0.063694,0.004057,3.259167,0.122121,0.992515,9.961538,0.000000,0.000000,0.000000
44.029762,1.570005,0.122225,-0.047814,0.002286,1.366194,0.121921,0.992553,10.234359,0.000000,0.000000,0.000000
43.938557,1.600464,0.121922,-0.043290,0.001874,5.514046,0.121620,0.992576,10.386923,0.000000,0.000000,0.000000
44.018196,1.631201,0.121755,-0.038628,0.001492,3.205688,0.121376,0.992606,10.634615,0.000000,0.000000,0.000000
44.019485,1.616256,0.121588,-0.025113,0.000631,3.638324,0.121230,0.992624,10.125769,0.000000,0.000000,0.000000
44.059265,1.685471,0.121563,-0.015085,0.000228,-2.593142,0.121226,0.992625,9.830513,0.000000,0.000000,0.000000
44.104828,1.658477,0.121453,-0.021262,0.000452,-2.211187,0.121042,0.992647,9.895128,0.000000,0.000000,0.000000
44.225960,1.715786,0.121345,-0.020175,0.000407,0.088290,0.121004,0.992652,9.668974,0.000000,0.000000,0.000000
44.309273,1.867910,0.121210,-0.026621,0.000709,-3.657008,0.120914,0.992671,9.366538,0.000000,0.000000,0.000000
44.661289,1.541171,0.120922,-0.124993,0.015623,-92.540596,0.120563,0.992706,9.518205,0.000000,0.000000,0.000000
44.064964,1.530957,0.120612,-0.134324,0.018043,-97.976616,0.120320,0.992743,9.547820,0.000000,0.000000,0.000000
44.367825,1.826283,0.120432,-0.039406,0.001553,-92.533035,0.120120,0.992759,9.901410,0.000000,0.000000,0.000000
44.342461,1.836210,0.120163,-0.043219,0.001868,-4.566542,0.119792,0.992799,10.505384,0.000000,0.000000,0.000000
44.418308,1.835741,0.119952,-0.024522,0.000601,6.434477,0.119651,0.992816,10.316026,0.000000,0.000000,0.000000
44.714458,1.821339,0.120063,0.032346,0.001046,5.454119,0.119832,0.992794,9.395256,0.000000,0.000000,0.000000
44.776443,1.854467,0.120199,0.016783,0.000282,-0.945350,0.119946,0.992780,9.087436,0.000000,0.000000,0.000000
44.781731,1.911902,0.120284,0.013948,0.000195,-1.602759,0.119906,0.992785,9.111667,0.000000,0.000000,0.000000
44.446732,1.484758,0.119931,-0.117398,0.013782,-3.313418,0.119692,0.992811,9.113461,0.000000,0.000000,0.000000
44.957535,1.845100,0.119731,-0.045384,0.002060,90.009552,0.119399,0.992846,9.410513,0.000000,0.000000,0.000000
44.688675,1.513016,0.119391,-0.157608,0.024840,-191.916367,0.118974,0.992897,9.845769,0.000000,0.000000,0.000000
45.009571,1.859309,0.118972,-0.074820,0.005598,-2.804164,0.118203,0.992949,10.110513,0.000000,0.000000,0.000000
45.008377,1.846778,0.118541,-0.065489,0.004289,8.195662,0.117775,0.992995,10.263974,0.000000,0.000000,0.000000
44.972446,1.843446,0.118221,-0.056747,0.003220,-1.655373,0.117946,0.993033,10.266666,0.000000,0.000000,0.000000
45.037300,1.847071,0.117973,-0.039449,0.001556,7.369170,0.117514,0.993071,10.056666,0.000000,0.000000,0.000000
45.032791,1.835815,0.117769,-0.027749,0.000770,-1.516574,0.117497,0.993080,9.708462,0.000000,0.000000,0.000000
45.090668,1.858829,0.117640,-0.009723,0.000095,6.375805,0.117361,0.993089,9.488589,0.000000,0.000000,0.000000
44.958927,1.990267,0.116372,-0.056345,0.003175,-4.479500,0.116110,0.993250,9.701282,0.000000,0.000000,0.000000
44.952320,2.004490,0.116005,-0.061450,0.003776,4.484660,0.115684,0.993286,9.837692,0.000000,0.000000,0.000000
44.985489,1.979679,0.115638,-0.058740,0.003450,0.120421,0.115247,0.993337,10.077308,0.000000,0.000000,0.000000
44.988827,1.985446,0.115240,-0.063557,0.004040,-2.244214,0.114985,0.993382,10.161667,0.000000,0.000000,0.000000
45.032776,1.990877,0.114887,-0.055466,0.003077,2.673797,0.114539,0.993419,10.320513,0.000000,0.000000,0.000000
45.014740,1.980742,0.114639,-0.033595,0.001129,4.405668,0.114344,0.993441,10.200256,0.000000,0.000000,0.000000
45.075871,1.999563,0.114562,-0.010113,0.000102,-0.519972,0.114290,0.993447,9.931923,0.000000,0.000000,0.000000
45.114403,2.005214,0.114522,-0.003661,0.000013,0.952784,0.114174,0.993461,9.683333,0.000000,0.000000,0.000000
45.140835,1.957609,0.114376,0.013398,0.000180,91.784225,0.114134,0.993465,9.755128,0.000000,0.000000,0.000000
45.212170,1.944066,0.114313,0.006577,0.000043,1.794145,0.114081,0.993471,9.747949,0.000000,0.000000,0.000000
45.192234,1.930092,0.114384,0.018962,0.000360,4.783233,0.114135,0.993462,9.817948,0.000000,0.000000,0.000000
45.240898,1.915169,0.114381,0.023097,0.000533,58.586887,0.114168,0.993461,9.698589,0.000000,0.000000,0.000000
45.339764,1.894057,0.114555,0.012105,0.000147,1.818751,0.114354,0.993440,9.782948,0.000000,0.000000,0.000000
45.569675,1.798291,0.114888,0.025684,0.000660,3.510131,0.114636,0.993401,9.679744,0.000000,0.000000,0.000000
45.574211,1.843956,0.115045,0.018939,0.000359,-5.517546,0.114735,0.993396,9.859231,0.000000,0.000000,0.000000
45.603073,1.782008,0.114970,0.018980,0.000360,-0.288352,0.115206,0.993393,9.718333,0.000000,0.000000,0.000000
45.605999,1.778617,0.115106,0.029926,0.000896,-2.154132,0.114905,0.993376,9.748846,0.000000,0.000000,0.000000
45.732780,1.775328,0.115120,0.014707,0.000216,2.030053,0.114898,0.993377,9.648334,0.000000,0.000000,0.000000
45.758183,1.781954,0.115232,0.020644,0.000426,0.385375,0.114997,0.993366,9.681539,0.000000,0.000000,0.000000
46.115265,1.414436,0.115244,-0.077071,0.005940,-95.346848,0.115033,0.993362,9.658205,0.000000,0.000000,0.000000
45.823174,1.785254,0.115345,0.009781,0.000096,-2.906562,0.115090,0.993364,9.798205,0.000000,0.000000,0.000000
45.719646,1.752244,0.115327,0.015117,0.000229,-0.119993,0.115071,0.993354,9.741667,0.000000,0.000000,0.000000
45.842911,1.727850,0.115327,0.016242,0.000264,-0.862553,0.115100,0.993354,9.778461,0.000000,0.000000,0.000000
45.459297,1.390180,0.115506,-0.079932,0.006389,-90.957626,0.115264,0.993335,9.579230,0.000000,0.000000,0.000000
45.264702,1.484218,0.115291,0.018873,0.000356,3.241939,0.115084,0.993356,9.662692,0.000000,0.000000,0.000000
44.949097,1.796708,0.115182,0.109619,0.012016,197.284027,0.114957,0.993370,9.386282,0.000000,0.000000,0.000000
45.235825,1.264632,0.115230,-0.001228,0.000002,-3.653203,0.114970,0.993369,9.503846,0.000000,0.000000,0.000000
45.284657,1.266975,0.115215,-0.002640,0.000007,-1.753774,0.114961,0.993370,9.573846,0.000000,0.000000,0.000000
45.322968,1.260969,0.115200,-0.005224,0.000027,-0.102128,0.114945,0.993372,9.881666,0.000000,0.000000,0.000000
44.898727,0.379812,0.115154,-0.089066,0.007933,-92.475266,0.114900,0.993363,9.801795,0.000000,0.000000,0.000000
45.021069,0.382411,0.115298,-0.092620,0.008579,-194.313095,0.115043,0.993359,10.272948,0.000000,0.000000,0.000000
45.397820,0.715100,0.115868,0.035008,0.001226,2.175334,0.116097,0.993274,10.030641,0.000000,0.000000,0.000000
45.055378,0.877478,0.117923,0.051397,0.002642,91.555519,0.117602,0.993061,9.656410,0.000000,0.000000,0.000000
45.658615,0.861068,0.118064,0.034549,0.001194,0.085715,0.117866,0.993030,9.908589,0.000000,0.000000,0.000000
45.639851,0.852514,0.118314,0.040586,0.001647,-4.944621,0.118038,0.993000,9.742564,0.000000,0.000000,0.000000
45.675743,0.836961,0.118527,0.027465,0.000754,-6.719957,0.118315,0.992976,9.766794,0.000000,0.000000,0.000000
45.703739,0.840073,0.118732,0.035925,0.001291,1.145038,0.118453,0.992951,9.936410,0.000000,0.000000,0.000000
45.716793,0.816622,0.118926,0.036524,0.001334,-3.598256,0.119134,0.992924,9.725513,0.000000,0.000000,0.000000
45.724258,0.785217,0.119204,0.048078,0.002312,3.093768,0.119011,0.992893,9.784743,0.000000,0.000000,0.000000
45.740387,0.706371,0.119448,0.042309,0.001790,4.791276,0.119208,0.992869,9.747949,0.000000,0.000000,0.000000
45.701439,0.713794,0.119736,0.051333,0.002635,-0.144568,0.119547,0.992828,9.936410,0.000000,0.000000,0.000000
45.700401,0.726780,0.120033,0.053538,0.002866,3.157936,0.119744,0.992793,9.855640,0.000000,0.000000,0.000000
45.718056,0.612827,0.120351,0.060104,0.003612,3.619805,0.120175,0.992753,9.908589,0.000000,0.000000,0.000000
45.716629,0.620257,0.120691,0.052332,0.002739,-3.464326,0.120502,0.992713,9.706666,0.000000,0.000000,0.000000
45.782497,0.288519,0.122481,0.043933,0.001930,-2.947404,0.122175,0.992497,9.931923,0.000000,0.000000,0.000000
45.717762,0.235377,0.122821,0.048675,0.002369,-95.261429,0.123001,0.992449,9.766794,0.000000,0.000000,0.000000
45.560715,-0.094717,0.123294,-0.042628,0.001817,-192.455765,0.123470,0.992396,9.805385,0.000000,0.000000,0.000000
45.887779,0.131578,0.123602,0.055916,0.003127,5.703823,0.123341,0.992364,9.872692,0.000000,0.000000,0.000000
45.828041,0.138323,0.123963,0.064876,0.004209,94.757988,0.123646,0.992301,9.735384,0.000000,0.000000,0.000000
46.232338,-0.182283,0.124401,-0.032558,0.001060,-185.946564,0.124080,0.992221,9.725513,0.000000,0.000000,0.000000
46.018154,0.008159,0.126012,0.051592,0.002662,0.154936,0.126656,0.992026,9.661795,0.000000,0.000000,0.000000
45.393951,0.419906,0.126741,0.144699,0.020938,101.176086,0.126597,0.991954,9.301025,0.000000,0.000000,0.000000
45.599846,-0.264348,0.127800,0.037704,0.001422,-93.293343,0.127452,0.991824,9.799103,0.000000,0.000000,0.000000
45.615334,-0.629054,0.128014,0.033570,0.001127,-4.599495,0.127814,0.991798,9.416795,0.000000,0.000000,0.000000
45.379230,-0.389604,0.128369,0.122873,0.015098,94.764915,0.128059,0.991767,9.319872,0.000000,0.000000,0.000000
45.667442,-1.024339,0.128471,0.024548,0.000603,4.151567,0.128176,0.991752,9.632179,0.000000,0.000000,0.000000
45.558788,-0.082806,0.129778,0.399782,0.159826,290.249329,0.129532,0.991575,9.282179,0.000000,0.000000,0.000000
45.546501,-0.447285,0.131096,0.217548,0.047327,2.007895,0.131328,0.991339,9.244487,0.000000,0.000000,0.000000
45.365833,-0.713677,0.132494,0.098413,0.009685,-94.527756,0.132107,0.991196,9.173590,0.000000,0.000000,0.000000
45.461094,-0.648663,0.133584,0.098812,0.009764,-103.111320,0.133557,0.991041,9.805385,0.000000,0.000000,0.000000
46.415020,-0.324728,0.134704,0.182228,0.033207,-5.738244,0.134671,0.990890,9.971410,0.000000,0.000000,0.000000
45.292068,-0.667813,0.135783,0.198868,0.039548,-91.935455,0.136354,0.990660,9.367435,0.000000,0.000000,0.000000
44.854149,0.089566,0.137757,0.387598,0.150232,103.069237,0.137321,0.990475,9.700384,0.000000,0.000000,0.000000
45.643990,-1.221315,0.139065,0.092762,0.008605,-371.732239,0.138999,0.990292,10.297179,0.000000,0.000000,0.000000
45.431091,-1.247785,0.140592,0.089973,0.008095,-287.033173,0.140782,0.990041,9.846666,0.000000,0.000000,0.000000
45.063885,0.462037,0.142911,0.592096,0.350578,198.773346,0.143401,0.989692,9.341410,0.000000,0.000000,0.000000
44.567879,-0.672038,0.145188,0.293185,0.085958,-108.120926,0.145346,0.989381,9.327051,0.000000,0.000000,0.000000
44.414970,0.097470,0.152031,0.500418,0.250418,201.379364,0.152033,0.988376,9.327051,0.000000,0.000000,0.000000
43.491447,0.495759,0.163166,0.502313,0.252318,-98.361725,0.163442,0.986553,9.742564,0.000000,0.000000,0.000000
43.680935,-0.395773,0.165724,0.305502,0.093331,-195.726517,0.165943,0.986150,9.691410,0.000000,0.000000,0.000000
43.889008,-0.161462,0.168029,0.397716,0.158178,-96.426506,0.168624,0.985681,9.472436,0.000000,0.000000,0.000000
43.044075,-0.455314,0.170858,0.303477,0.092098,-97.223068,0.170810,0.985304,9.567564,0.000000,0.000000,0.000000
43.639561,0.099494,0.173403,0.481260,0.231611,-2.870847,0.173016,0.984919,9.824230,0.000000,0.000000,0.000000
42.744450,-0.071081,0.176260,0.396652,0.157332,-95.844376,0.176222,0.984351,10.030641,0.000000,0.000000,0.000000
43.177582,0.834818,0.178933,0.587334,0.344962,284.953491,0.178956,0.983876,10.193974,0.000000,0.000000,0.000000
43.211174,0.432938,0.181549,0.505559,0.255590,87.883102,0.181435,0.983403,10.012692,0.000000,0.000000,0.000000
43.170399,-1.014195,0.183780,0.119935,0.014384,-281.880249,0.183461,0.983027,9.836795,0.000000,0.000000,0.000000
43.865681,0.015630,0.185649,0.399640,0.159712,83.732834,0.185786,0.982590,10.124871,0.000000,0.000000,0.000000
43.767101,0.368223,0.188586,0.530701,0.281643,101.505577,0.188523,0.982068,9.795512,0.000000,0.000000,0.000000
43.879997,-0.208088,0.191268,0.350199,0.122640,-186.940842,0.190638,0.981660,9.369230,0.000000,0.000000,0.000000
43.778965,0.253421,0.194327,0.450824,0.203242,11.944726,0.193888,0.981024,9.345898,0.000000,0.000000,0.000000
43.221600,-0.460356,0.196688,0.240974,0.058069,-187.126724,0.195423,0.980553,9.853846,0.000000,0.000000,0.000000
43.635052,-0.397716,0.198664,0.236815,0.056081,-97.858444,0.197925,0.980218,10.254103,0.000000,0.000000,0.000000
43.346176,-0.527319,0.200389,0.230954,0.053340,87.292961,0.199592,0.979880,10.902948,0.000000,0.000000,0.000000
43.366409,-0.686621,0.201672,0.244544,0.059802,-90.992661,0.201285,0.979552,10.768333,0.000000,0.000000,0.000000
43.343273,-0.679846,0.203999,0.286537,0.082103,-91.284233,0.203433,0.979089,10.486538,0.000000,0.000000,0.000000
43.323551,-0.795762,0.206478,0.313658,0.098381,-278.529114,0.205518,0.978653,9.723718,0.000000,0.000000,0.000000
44.073792,-0.431198,0.209070,0.410105,0.168186,196.619247,0.208263,0.978073,9.447308,0.000000,0.000000,0.000000
43.340836,-0.240460,0.211379,0.423360,0.179234,102.950890,0.210785,0.977565,9.467052,0.000000,0.000000,0.000000
43.922855,-0.870572,0.213748,0.205839,0.042370,-298.382446,0.213005,0.977052,9.954359,0.000000,0.000000,0.000000
43.797550,-0.224055,0.216403,0.326145,0.106370,-188.456894,0.215695,0.976517,10.106026,0.000000,0.000000,0.000000
44.322433,0.341460,0.218166,0.390901,0.152804,173.750732,0.217416,0.976096,10.117692,0.000000,0.000000,0.000000
44.293541,0.148937,0.220579,0.329849,0.108801,5.495433,0.218795,0.975649,9.979487,0.000000,0.000000,0.000000
44.597988,0.198098,0.222321,0.325308,0.105825,104.692154,0.221002,0.975273,9.799103,0.000000,0.000000,0.000000
44.825462,-0.293522,0.224485,0.135512,0.018364,-287.826782,0.223322,0.974744,10.193974,0.000000,0.000000,0.000000
44.885311,0.652158,0.226200,0.318689,0.101563,2.328938,0.225253,0.974421,10.125769,0.000000,0.000000,0.000000
44.225025,-0.083036,0.227772,0.160361,0.025716,-196.024155,0.226380,0.974039,9.993846,0.000000,0.000000,0.000000
44.890541,0.426390,0.229317,0.242808,0.058956,100.466377,0.227694,0.973733,9.889744,0.000000,0.000000,0.000000
44.084465,0.441368,0.230266,0.244455,0.059758,179.266068,0.228580,0.973525,10.088077,0.000000,0.000000,0.000000
44.039703,0.411188,0.231307,0.248985,0.061994,196.885284,0.229555,0.973296,10.027948,0.000000,0.000000,0.000000
44.221283,0.127326,0.232262,0.159210,0.025348,-93.072342,0.230328,0.973113,10.013590,0.000000,0.000000,0.000000
44.305573,0.103417,0.233073,0.149452,0.022336,0.139786,0.231273,0.972889,9.588205,0.000000,0.000000,0.000000
44.493736,0.131545,0.233897,0.144197,0.020793,-4.233201,0.231770,0.972729,9.473333,0.000000,0.000000,0.000000
44.167683,-0.199608,0.234505,0.028620,0.000819,-105.990860,0.232694,0.972550,8.974359,0.000000,0.000000,0.000000
44.586964,0.217753,0.235196,0.093725,0.008784,-13.756082,0.233098,0.972453,8.953718,0.000000,0.000000,0.000000
44.782757,0.229881,0.235469,0.062263,0.003877,-3.146347,0.233478,0.972363,8.768846,0.000000,0.000000,0.000000
44.839752,0.293367,0.235827,0.038408,0.001475,-3.206154,0.233693,0.972310,9.616025,0.000000,0.000000,0.000000
44.773750,0.323338,0.235894,0.010436,0.000109,7.723170,0.233727,0.972302,9.629487,0.000000,0.000000,0.000000
44.762962,0.352538,0.235976,0.009141,0.000084,-0.328910,0.233792,0.972286,10.071026,0.000000,0.000000,0.000000
44.716618,0.440104,0.235992,0.007966,0.000063,2.822681,0.233807,0.972275,9.952564,0.000000,0.000000,0.000000
44.727287,0.455895,0.236106,0.019167,0.000367,-1.709751,0.233919,0.972249,9.927436,0.000000,0.000000,0.000000
44.756901,0.514255,0.236201,0.022682,0.000514,4.473124,0.234010,0.972222,9.639359,0.000000,0.000000,0.000000
44.897984,0.550531,0.236334,0.020691,0.000428,-7.908001,0.234140,0.972194,9.356667,0.000000,0.000000,0.000000
44.890450,0.685816,0.236403,0.007890,0.000062,1.023901,0.234215,0.972184,8.925000,0.000000,0.000000,0.000000
44.837654,0.823716,0.236412,-0.005827,0.000034,-9.442065,0.234197,0.972189,9.301025,0.000000,0.000000,0.000000
45.063629,1.209492,0.235996,0.052987,0.002808,290.623077,0.233728,0.972302,9.293846,0.000000,0.000000,0.000000
44.770981,0.918139,0.235694,-0.064635,0.004178,-8.169518,0.232541,0.972383,9.529872,0.000000,0.000000,0.000000
45.211605,1.335484,0.235370,0.016177,0.000262,89.669464,0.233203,0.972488,9.712949,0.000000,0.000000,0.000000
44.835445,1.039635,0.234817,-0.075388,0.005683,-2.377855,0.232512,0.972594,9.816154,0.000000,0.000000,0.000000
44.891579,1.134395,0.234410,-0.081360,0.006619,0.246677,0.232044,0.972706,10.127563,0.000000,0.000000,0.000000
44.937481,1.210893,0.233886,-0.078628,0.006182,-6.403705,0.231622,0.972806,9.856538,0.000000,0.000000,0.000000
44.939125,1.245335,0.233510,-0.056487,0.003191,-0.842075,0.231344,0.972872,9.646539,0.000000,0.000000,0.000000
45.147884,1.731919,0.233183,0.031473,0.000991,186.627655,0.231076,0.972966,9.799103,0.000000,0.000000,0.000000
44.852844,1.440043,0.232814,-0.051023,0.002603,7.081508,0.230717,0.973045,9.198718,0.000000,0.000000,0.000000
44.985352,1.511321,0.232330,-0.075181,0.005652,-0.188433,0.230101,0.973167,9.528975,0.000000,0.000000,0.000000
45.044582,1.810747,0.231853,-0.082007,0.006725,2.559627,0.229781,0.973300,9.496667,0.000000,0.000000,0.000000
45.047222,1.797349,0.231242,-0.089295,0.007974,-1.901683,0.228901,0.973449,9.849359,0.000000,0.000000,0.000000
45.072590,1.892246,0.230574,-0.095328,0.009087,-2.824116,0.228354,0.973578,9.520000,0.000000,0.000000,0.000000
45.098324,1.919622,0.230009,-0.089298,0.007974,3.505244,0.227899,0.973685,9.565769,0.000000,0.000000,0.000000
45.095043,2.042598,0.229412,-0.100246,0.010049,1.900988,0.227210,0.973846,9.974999,0.000000,0.000000,0.000000
45.123348,2.122853,0.228812,-0.095115,0.009047,2.703194,0.226821,0.973981,9.773077,0.000000,0.000000,0.000000
45.098938,2.148475,0.228225,-0.101895,0.010383,-4.267099,0.225956,0.974138,9.924744,0.000000,0.000000,0.000000
44.843887,1.808502,0.227303,-0.205810,0.042358,-98.591850,0.225053,0.974346,9.861026,0.000000,0.000000,0.000000
45.798092,2.181639,0.226605,-0.093913,0.008820,95.477562,0.224221,0.974538,10.075513,0.000000,0.000000,0.000000
45.685459,1.813405,0.225561,-0.191555,0.036693,-91.910072,0.223378,0.974731,9.845769,0.000000,0.000000,0.000000
45.353870,1.764336,0.224663,-0.170640,0.029118,4.010371,0.222709,0.974886,9.722820,0.000000,0.000000,0.000000
45.577724,1.902290,0.223871,-0.189357,0.035856,-100.174164,0.222006,0.975106,9.908589,0.000000,0.000000,0.000000
46.154175,2.668920,0.223192,0.021095,0.000445,286.870087,0.221343,0.975276,10.222692,0.000000,0.000000,0.000000
45.423901,2.232522,0.222143,-0.107012,0.011451,93.111916,0.220320,0.975557,10.350128,0.000000,0.000000,0.000000
44.317513,1.652226,0.220916,-0.270342,0.073085,-90.395325,0.219123,0.975731,10.219102,0.000000,0.000000,0.000000
44.900707,2.342844,0.220401,-0.088304,0.007798,95.887642,0.218621,0.975892,9.921154,0.000000,0.000000,0.000000
45.427383,2.022609,0.219477,-0.150538,0.022662,1.507802,0.217719,0.976059,9.614230,0.000000,0.000000,0.000000
45.771385,2.111602,0.218733,-0.181666,0.033003,-94.235321,0.216810,0.976214,9.379103,0.000000,0.000000,0.000000
46.362549,2.203418,0.217845,-0.171991,0.029581,-99.442657,0.215149,0.976465,9.298333,0.000000,0.000000,0.000000
46.215450,2.746324,0.216793,-0.104442,0.010908,187.316498,0.214122,0.976660,9.513718,0.000000,0.000000,0.000000
45.732880,2.490427,0.215941,-0.173197,0.029997,-86.323677,0.213924,0.976851,9.859231,0.000000,0.000000,0.000000
45.429108,2.976595,0.215011,-0.100105,0.010021,92.613464,0.212976,0.977057,10.678590,0.000000,0.000000,0.000000
44.866699,3.496247,0.214406,0.036131,0.001305,291.163025,0.212767,0.977183,10.963077,0.000000,0.000000,0.000000
44.998055,3.271037,0.213464,-0.067536,0.004561,96.999504,0.211847,0.977407,10.508077,0.000000,0.000000,0.000000
45.362930,3.109895,0.212445,-0.030327,0.000920,94.286858,0.210629,0.977566,10.503590,0.000000,0.000000,0.000000
45.885025,3.021827,0.210916,-0.057026,0.003252,191.522919,0.208714,0.977976,9.771282,0.000000,0.000000,0.000000
46.480003,2.702042,0.209831,-0.106154,0.011269,-97.595512,0.207318,0.978139,9.466154,0.000000,0.000000,0.000000
46.673344,2.879260,0.208881,-0.154994,0.024023,-51.817020,0.207743,0.978183,9.242692,0.000000,0.000000,0.000000
45.282879,3.788954,0.209779,-0.043439,0.001887,-191.926132,0.207862,0.978159,10.045000,0.000000,0.000000,0.000000
46.453823,2.533585,0.208725,-0.433283,0.187734,-363.481506,0.206027,0.978546,10.316923,0.000000,0.000000,0.000000
46.151833,1.585340,0.205644,-0.517027,0.267317,-103.020042,0.203221,0.979141,10.215512,0.000000,0.000000,0.000000
